;;;
Informações de Saúde;;;
DATASUS  Tecnologia da Informação a Serviço do SUS;;;
Ajuda;;;
Notas Técnicas;;;
DATASUS;;;
Taxa de desemprego - Brasil;;;
Taxa de desemprego 16a e+ segundo Município;;;
Período: 1991;;;
Município;Taxa de desemprego 16a e+;;
Fonte: IBGE - Censos Demográficos;;;
Notas:;;;
;;;
1. Taxa de desemprego: Percentual da população de 16 anos e mais, economicamente ativa, desocupada.;;;
;;;
Consulte o sítio da Secretaria Estadual de Saúde e do IBGE para mais informações.;;;
;;;
290300 BARRA DO MENDES;3,85;;
290310 BARRA DO ROCHA;2,52;;
290320 BARREIRAS;3,72;;
290323 BARRO ALTO;1,57;;
290330 BARRO PRETO;14,06;;
290340 BELMONTE;4,5;;
290350 BELO CAMPO;1,96;;
290360 BIRITINGA;8,32;;
290370 BOA NOVA;15,89;;
290380 BOA VISTA DO TUPIM;8,1;;
290390 BOM JESUS DA LAPA;5,77;;
290395 BOM JESUS DA SERRA;1,89;;
290400 BONINAL;1,86;;
290405 BONITO;1,17;;
290410 BOQUIRA;2,07;;
290420 BOTUPORA;1,43;;
290430 BREJOES;1,62;;
290440 BREJOLANDIA;0,81;;
290450 BROTAS DE MACAUBAS;4,89;;
290460 BRUMADO;5,27;;
290470 BUERAREMA;10,38;;
290475 BURITIRAMA;4,05;;
290480 CAATIBA;2,87;;
290485 CABACEIRAS DO PARAGUACU;4,84;;
290490 CACHOEIRA;10,67;;
290500 CACULE;6,18;;
290510 CAEM;5,62;;
290515 CAETANOS;13,65;;
290520 CAETITE;2,63;;
290530 CAFARNAUM;4,37;;
290540 CAIRU;3,55;;
290550 CALDEIRAO GRANDE;4,09;;
290560 CAMACAN;7,16;;
290570 CAMACARI;9,41;;
290580 CAMAMU;2,88;;
290590 CAMPO ALEGRE DE LOURDES;1,44;;
290600 CAMPO FORMOSO;2,97;;
290610 CANAPOLIS;0,4;;
290620 CANARANA;1,2;;
290630 CANAVIEIRAS;8,53;;
290640 CANDEAL;6,06;;
290650 CANDEIAS;11,04;;
290660 CANDIBA;1,19;;
290670 CANDIDO SALES;2,74;;
290680 CANSANCAO;3,24;;
290682 CANUDOS;6,48;;
290685 CAPELA DO ALTO ALEGRE;1,35;;
290687 CAPIM GROSSO;5,53;;
290689 CARAIBAS;1,58;;
290690 CARAVELAS;12,3;;
290700 CARDEAL DA SILVA;5,91;;
290710 CARINHANHA;6,9;;
290720 CASA NOVA;5,16;;
290730 CASTRO ALVES;9,14;;
290740 CATOLANDIA;1,09;;
290750 CATU;7,44;;
290755 CATURAMA;0,94;;
290760 CENTRAL;2,63;;
290770 CHORROCHO;10,83;;
290780 CICERO DANTAS;6,53;;
290790 CIPO;5,18;;
290800 COARACI;11,76;;
290810 COCOS;7,3;;
290820 CONCEICAO DA FEIRA;13,02;;
290830 CONCEICAO DO ALMEIDA;10,87;;
290840 CONCEICAO DO COITE;2,3;;
290850 CONCEICAO DO JACUIPE;6,43;;
290860 CONDE;8,53;;
290870 CONDEUBA;2,96;;
290880 CONTENDAS DO SINCORA;7,02;;
290890 CORACAO DE MARIA;3,26;;
290900 CORDEIROS;0,72;;
290910 CORIBE;12,89;;
290920 CORONEL JOAO SA;3,68;;
290930 CORRENTINA;2,97;;
290940 COTEGIPE;5,16;;
290950 CRAVOLANDIA;3,15;;
290960 CRISOPOLIS;2,2;;
290970 CRISTOPOLIS;1,72;;
290980 CRUZ DAS ALMAS;10,18;;
290990 CURACA;5,88;;
291000 DARIO MEIRA;5,43;;
291005 DIAS D'AVILA;12,9;;
291010 DOM BASILIO;0,48;;
291020 DOM MACEDO COSTA;0,74;;
291030 ELISIO MEDRADO;1,91;;
291040 ENCRUZILHADA;3,08;;
291050 ENTRE RIOS;6,07;;
291060 ESPLANADA;10,56;;
291070 EUCLIDES DA CUNHA;3,18;;
291072 EUNAPOLIS;5,64;;
291075 FATIMA;1,03;;
291077 FEIRA DA MATA;1,06;;
291080 FEIRA DE SANTANA;7,07;;
291085 FILADELFIA;7,03;;
291090 FIRMINO ALVES;4,54;;
291100 FLORESTA AZUL;5,59;;
291110 FORMOSA DO RIO PRETO;3,77;;
291120 GANDU;5,13;;
291125 GAVIAO;5,88;;
291130 GENTIO DO OURO;4,19;;
291140 GLORIA;8,67;;
291150 GONGOGI;15,28;;
291160 GOVERNADOR MANGABEIRA;6,8;;
291165 GUAJERU;1,3;;
291170 GUANAMBI;4,05;;
291180 GUARATINGA;2,69;;
291185 HELIOPOLIS;2,94;;
291190 IACU;9,45;;
291200 IBIASSUCE;1,28;;
291210 IBICARAI;10,81;;
291220 IBICOARA;0,53;;
291230 IBICUI;8,55;;
291240 IBIPEBA;3,74;;
291250 IBIPITANGA;8,03;;
291260 IBIQUERA;9,11;;
291270 IBIRAPITANGA;8,54;;
291280 IBIRAPUA;1,8;;
291290 IBIRATAIA;3,78;;
291300 IBITIARA;12,44;;
291310 IBITITA;1,36;;
291320 IBOTIRAMA;7,12;;
291330 ICHU;2,9;;
291340 IGAPORA;6,34;;
291345 IGRAPIUNA;4,25;;
291350 IGUAI;1,4;;
291360 ILHEUS;9,75;;
291370 INHAMBUPE;6,44;;
291380 IPECAETA;2,01;;
291390 IPIAU;6,77;;
291400 IPIRA;2,9;;
291410 IPUPIARA;1,91;;
291420 IRAJUBA;8,95;;
291430 IRAMAIA;7,51;;
291440 IRAQUARA;6,57;;
291450 IRARA;2,73;;
291460 IRECE;5,04;;
291465 ITABELA;11,15;;
291470 ITABERABA;7,19;;
291480 ITABUNA;9,69;;
291490 ITACARE;6,74;;
291500 ITAETE;4,79;;
291510 ITAGI;4,44;;
291520 ITAGIBA;5,13;;
291530 ITAGIMIRIM;3,25;;
291535 ITAGUACU DA BAHIA;3,54;;
291540 ITAJU DO COLONIA;5,41;;
291550 ITAJUIPE;10,56;;
291560 ITAMARAJU;2,81;;
291570 ITAMARI;1,72;;
291580 ITAMBE;6,71;;
291590 ITANAGRA;5,7;;
291600 ITANHEM;5,53;;
291610 ITAPARICA;19,38;;
291620 ITAPE;16,72;;
291630 ITAPEBI;13,62;;
291640 ITAPETINGA;4,8;;
291650 ITAPICURU;5,03;;
291660 ITAPITANGA;7,24;;
291670 ITAQUARA;2,06;;
291680 ITARANTIM;1,43;;
291685 ITATIM;3,12;;
291690 ITIRUCU;2,68;;
291700 ITIUBA;1,81;;
291710 ITORORO;4,51;;
291720 ITUACU;1,3;;
291730 ITUBERA;8,33;;
291733 IUIU;4,81;;
291735 JABORANDI;1,76;;
291740 JACARACI;2,07;;
291750 JACOBINA;4,53;;
291760 JAGUAQUARA;3,55;;
291770 JAGUARARI;3,2;;
291780 JAGUARIPE;5,54;;
291790 JANDAIRA;2,95;;
291800 JEQUIE;11,07;;
291810 JEREMOABO;5,44;;
291820 JIQUIRICA;2,27;;
291830 JITAUNA;4,94;;
291835 JOAO DOURADO;0,85;;
291840 JUAZEIRO;6,5;;
291845 JUCURUCU;1,15;;
291850 JUSSARA;2,06;;
291855 JUSSARI;5,49;;
291860 JUSSIAPE;2,7;;
291870 LAFAIETE COUTINHO;4,05;;
291875 LAGOA REAL;6,58;;
291880 LAJE;3,74;;
291890 LAJEDAO;3,81;;
291900 LAJEDINHO;6,07;;
291905 LAJEDO DO TABOCAL;3,45;;
291910 LAMARAO;4,31;;
291915 LAPAO;2,4;;
291920 LAURO DE FREITAS;6,34;;
291930 LENCOIS;3,88;;
291940 LICINIO DE ALMEIDA;3,36;;
291950 LIVRAMENTO DE NOSSA SENHORA;2,07;;
291960 MACAJUBA;1,8;;
291970 MACARANI;11,43;;
291980 MACAUBAS;2,73;;
291990 MACURURE;19,15;;
291992 MADRE DE DEUS;16,46;;
291995 MAETINGA;4,96;;
292000 MAIQUINIQUE;2,67;;
292010 MAIRI;2,27;;
292020 MALHADA;5,85;;
292030 MALHADA DE PEDRAS;7,97;;
292040 MANOEL VITORINO;12,55;;
292045 MANSIDAO;1,06;;
292050 MARACAS;2,25;;
292060 MARAGOGIPE;9,11;;
292070 MARAU;3,05;;
292080 MARCIONILIO SOUZA;2,51;;
292090 MASCOTE;9,42;;
292100 MATA DE SAO JOAO;14,29;;
292105 MATINA;1,12;;
292110 MEDEIROS NETO;3,34;;
292120 MIGUEL CALMON;6,11;;
292130 MILAGRES;5,78;;
292140 MIRANGABA;4,46;;
292145 MIRANTE;6,14;;
292150 MONTE SANTO;2,61;;
292160 MORPARA;0,6;;
292170 MORRO DO CHAPEU;3,13;;
292180 MORTUGABA;0,85;;
292190 MUCUGE;2,47;;
292200 MUCURI;3,73;;
292205 MULUNGU DO MORRO;10,91;;
292210 MUNDO NOVO;6,84;;
292220 MUNIZ FERREIRA;6,92;;
292225 MUQUEM DE SAO FRANCISCO;1,65;;
292230 MURITIBA;13,9;;
292240 MUTUIPE;2,53;;
292250 NAZARE;8,84;;
292260 NILO PECANHA;4,96;;
292265 NORDESTINA;1,43;;
292270 NOVA CANAA;6,99;;
292273 NOVA FATIMA;3,16;;
292275 NOVA IBIA;2,97;;
292280 NOVA ITARANA;2,38;;
292285 NOVA REDENCAO;2,9;;
292290 NOVA SOURE;12,11;;
292300 NOVA VICOSA;2,05;;
292303 NOVO HORIZONTE;1,2;;
292305 NOVO TRIUNFO;0,24;;
292310 OLINDINA;4,4;;
292320 OLIVEIRA DOS BREJINHOS;2,43;;
292330 OURICANGAS;4,55;;
292335 OUROLANDIA;5,62;;
292340 PALMAS DE MONTE ALTO;2;;
292350 PALMEIRAS;0,83;;
292360 PARAMIRIM;7,6;;
292370 PARATINGA;2,34;;
292380 PARIPIRANGA;2,66;;
292390 PAU BRASIL;3,65;;
292400 PAULO AFONSO;9,43;;
292405 PE DE SERRA;4,48;;
292410 PEDRAO;3,52;;
292420 PEDRO ALEXANDRE;15,54;;
292430 PIATA;0,23;;
292440 PILAO ARCADO;2,96;;
292450 PINDAI;2,65;;
292460 PINDOBACU;5,11;;
292465 PINTADAS;4,22;;
292467 PIRAI DO NORTE;1,13;;
292470 PIRIPA;3,46;;
292480 PIRITIBA;4,49;;
292490 PLANALTINO;2,1;;
292500 PLANALTO;1,81;;
292510 POCOES;8,9;;
292520 POJUCA;11,38;;
292525 PONTO NOVO;6,2;;
292530 PORTO SEGURO;5,79;;
292540 POTIRAGUA;10,1;;
292550 PRADO;2,76;;
292560 PRESIDENTE DUTRA;3,29;;
292570 PRESIDENTE JANIO QUADROS;2,4;;
292575 PRESIDENTE TANCREDO NEVES;1,76;;
292580 QUEIMADAS;6,01;;
292590 QUIJINGUE;1,66;;
292593 QUIXABEIRA;2,74;;
292595 RAFAEL JAMBEIRO;5,07;;
292600 REMANSO;3,3;;
292610 RETIROLANDIA;2,03;;
292620 RIACHAO DAS NEVES;6,11;;
292630 RIACHAO DO JACUIPE;3,14;;
292640 RIACHO DE SANTANA;3,77;;
292650 RIBEIRA DO AMPARO;8,54;;
292660 RIBEIRA DO POMBAL;3,18;;
292665 RIBEIRAO DO LARGO;2,47;;
292670 RIO DE CONTAS;3,61;;
292680 RIO DO ANTONIO;1,49;;
292690 RIO DO PIRES;3,32;;
292700 RIO REAL;4,01;;
292710 RODELAS;33,17;;
292720 RUY BARBOSA;7,14;;
292730 SALINAS DA MARGARIDA;5,21;;
292740 SALVADOR;10,77;;
292750 SANTA BARBARA;3,89;;
292760 SANTA BRIGIDA;4,72;;
292770 SANTA CRUZ CABRALIA;3,9;;
292780 SANTA CRUZ DA VITORIA;4,93;;
292790 SANTA INES;11,88;;
292800 SANTALUZ;3,69;;
292805 SANTA LUZIA;3,48;;
292810 SANTA MARIA DA VITORIA;4,53;;
292820 SANTANA;1,26;;
292830 SANTANOPOLIS;2,15;;
292840 SANTA RITA DE CASSIA;2,05;;
292850 SANTA TERESINHA;4,7;;
292860 SANTO AMARO;11,86;;
292870 SANTO ANTONIO DE JESUS;11,2;;
292880 SANTO ESTEVAO;3,19;;
292890 SAO DESIDERIO;1,45;;
292895 SAO DOMINGOS;3,22;;
292900 SAO FELIX;9,15;;
292905 SAO FELIX DO CORIBE;3,07;;
292910 SAO FELIPE;6,73;;
292920 SAO FRANCISCO DO CONDE;16,79;;
292925 SAO GABRIEL;1;;
292930 SAO GONCALO DOS CAMPOS;12,29;;
292935 SAO JOSE DA VITORIA;12,7;;
292937 SAO JOSE DO JACUIPE;1,55;;
292940 SAO MIGUEL DAS MATAS;2,71;;
292950 SAO SEBASTIAO DO PASSE;12,32;;
292960 SAPEACU;7,38;;
292970 SATIRO DIAS;2,95;;
292975 SAUBARA;14,89;;
292980 SAUDE;6,21;;
292990 SEABRA;2,26;;
293000 SEBASTIAO LARANJEIRAS;0,73;;
293010 SENHOR DO BONFIM;5,59;;
293015 SERRA DO RAMALHO;0,94;;
293020 SENTO SE;4,88;;
293030 SERRA DOURADA;3,66;;
293040 SERRA PRETA;3,7;;
293050 SERRINHA;7,8;;
293060 SERROLANDIA;4,98;;
293070 SIMOES FILHO;6,48;;
293075 SITIO DO MATO;3,93;;
293076 SITIO DO QUINTO;1,67;;
293077 SOBRADINHO;8,61;;
293080 SOUTO SOARES;1,19;;
293090 TABOCAS DO BREJO VELHO;3,75;;
293100 TANHACU;1,08;;
293105 TANQUE NOVO;2,17;;
293110 TANQUINHO;9,31;;
293120 TAPEROA;5,23;;
293130 TAPIRAMUTA;9,47;;
293135 TEIXEIRA DE FREITAS;4,37;;
293140 TEODORO SAMPAIO;7,23;;
293150 TEOFILANDIA;16,72;;
293160 TEOLANDIA;3,03;;
293170 TERRA NOVA;16,26;;
293180 TREMEDAL;6,26;;
293190 TUCANO;4,13;;
293200 UAUA;5,57;;
293210 UBAIRA;2,22;;
293220 UBAITABA;4,37;;
293230 UBATA;6,69;;
293240 UIBAI;0,78;;
293245 UMBURANAS;2,64;;
293250 UNA;8,28;;
293260 URANDI;4,05;;
293270 URUCUCA;10,55;;
293280 UTINGA;2,48;;
293290 VALENCA;4,76;;
293300 VALENTE;5,77;;
293305 VARZEA DA ROCA;4,55;;
293310 VARZEA DO POCO;8,74;;
293315 VARZEA NOVA;3,28;;
293317 VARZEDO;3,89;;
293320 VERA CRUZ;8,7;;
293325 VEREDA;10,82;;
293330 VITORIA DA CONQUISTA;4,4;;
293340 WAGNER;5,6;;
293345 WANDERLEY;2,39;;
293350 WENCESLAU GUIMARAES;4,19;;
293360 XIQUE-XIQUE;4,43;;
310010 ABADIA DOS DOURADOS;2,26;;
310020 ABAETE;1,41;;
310030 ABRE CAMPO;2,29;;
310040 ACAIACA;7,73;;
310050 ACUCENA;6,09;;
310060 AGUA BOA;0,6;;
310070 AGUA COMPRIDA;4,26;;
310080 AGUANIL;1,97;;
310090 AGUAS FORMOSAS;4,54;;
310100 AGUAS VERMELHAS;2,71;;
310110 AIMORES;2,51;;
310120 AIURUOCA;1,54;;
310130 ALAGOA;0,48;;
310140 ALBERTINA;0,63;;
310150 ALEM PARAIBA;6,09;;
310160 ALFENAS;1,93;;
310170 ALMENARA;1,83;;
310180 ALPERCATA;4,9;;
310190 ALPINOPOLIS;1,45;;
310200 ALTEROSA;1,17;;
310210 ALTO RIO DOCE;1,52;;
310220 ALVARENGA;1,31;;
310230 ALVINOPOLIS;1,89;;
310240 ALVORADA DE MINAS;0,74;;
310250 AMPARO DO SERRA;3,88;;
310260 ANDRADAS;2;;
310270 CACHOEIRA DE PAJEU;6,04;;
310280 ANDRELANDIA;5,45;;
310290 ANTONIO CARLOS;3,13;;
310300 ANTONIO DIAS;3,45;;
310310 ANTONIO PRADO DE MINAS;5,33;;
310320 ARACAI;0,61;;
310330 ARACITABA;5,86;;
310340 ARACUAI;3,77;;
310350 ARAGUARI;2,24;;
310360 ARANTINA;11,35;;
310370 ARAPONGA;0,76;;
310380 ARAPUA;2,18;;
310390 ARAUJOS;1,12;;
310400 ARAXA;3,12;;
310410 ARCEBURGO;1,32;;
310420 ARCOS;3,53;;
310430 AREADO;1,25;;
310440 ARGIRITA;10,37;;
310450 ARINOS;1,81;;
310460 ASTOLFO DUTRA;5,19;;
310470 ATALEIA;10,82;;
310480 AUGUSTO DE LIMA;3,61;;
310490 BAEPENDI;5,93;;
310500 BALDIM;3,66;;
310510 BAMBUI;1,1;;
310520 BANDEIRA;2,3;;
310530 BANDEIRA DO SUL;0,84;;
310540 BARAO DE COCAIS;2,6;;
310550 BARAO DE MONTE ALTO;1,02;;
310560 BARBACENA;4,76;;
310570 BARRA LONGA;1,43;;
310590 BARROSO;7,29;;
310600 BELA VISTA DE MINAS;6,18;;
310610 BELMIRO BRAGA;0,59;;
310620 BELO HORIZONTE;4,57;;
310630 BELO ORIENTE;5,91;;
310640 BELO VALE;2,98;;
310650 BERILO;4,56;;
310660 BERTOPOLIS;11,26;;
310670 BETIM;5,36;;
310680 BIAS FORTES;2,6;;
310690 BICAS;5,11;;
310700 BIQUINHAS;3,45;;
310710 BOA ESPERANCA;1,37;;
310730 BOCAIUVA;4,43;;
310740 BOM DESPACHO;1,62;;
310750 BOM JARDIM DE MINAS;3,16;;
310760 BOM JESUS DA PENHA;0,84;;
310770 BOM JESUS DO AMPARO;2,63;;
310780 BOM JESUS DO GALHO;8,63;;
310800 BOM SUCESSO;1,62;;
310810 BONFIM;1,08;;
310820 BONFINOPOLIS DE MINAS;1,99;;
310830 BORDA DA MATA;0,36;;
310840 BOTELHOS;1,51;;
310850 BOTUMIRIM;0,77;;
310860 BRASILIA DE MINAS;5,81;;
310870 BRAS PIRES;2,36;;
310880 BRAUNAS;13,56;;
310890 BRAZOPOLIS;1,83;;
310900 BRUMADINHO;5,38;;
310910 BUENO BRANDAO;1,21;;
310920 BUENOPOLIS;3,65;;
310930 BURITIS;1,72;;
310940 BURITIZEIRO;6,88;;
310950 CABO VERDE;1,15;;
310960 CACHOEIRA DA PRATA;2,17;;
310970 CACHOEIRA DE MINAS;1,91;;
310980 CACHOEIRA DOURADA;8,26;;
310990 CAETANOPOLIS;0,62;;
311000 CAETE;10,6;;
311010 CAIANA;3,1;;
311030 CALDAS;2,4;;
311040 CAMACHO;0,22;;
311050 CAMANDUCAIA;0,82;;
311060 CAMBUI;0,9;;
311070 CAMBUQUIRA;2,11;;
311080 CAMPANARIO;4,72;;
311090 CAMPANHA;2,23;;
311100 CAMPESTRE;0,96;;
311110 CAMPINA VERDE;3,72;;
311120 CAMPO BELO;2,62;;
311130 CAMPO DO MEIO;1,8;;
311140 CAMPO FLORIDO;1,14;;
311150 CAMPOS ALTOS;1,68;;
311160 CAMPOS GERAIS;0,9;;
311170 CANAA;1,58;;
311180 CANAPOLIS;4,53;;
311190 CANA VERDE;1,06;;
311200 CANDEIAS;1,14;;
311210 CAPARAO;0,76;;
311220 CAPELA NOVA;1,8;;
311230 CAPELINHA;1,34;;
311240 CAPETINGA;0,83;;
311250 CAPIM BRANCO;2,28;;
311260 CAPINOPOLIS;0,9;;
311270 CAPITAO ENEAS;1,3;;
311280 CAPITOLIO;1,35;;
311290 CAPUTIRA;1,4;;
311300 CARAI;2,31;;
311310 CARANAIBA;3,39;;
311320 CARANDAI;3,94;;
311330 CARANGOLA;4,62;;
311340 CARATINGA;3,34;;
311350 CARBONITA;3,47;;
311360 CAREACU;1,9;;
311370 CARLOS CHAGAS;6,11;;
311380 CARMESIA;9,7;;
311390 CARMO DA CACHOEIRA;1,91;;
311400 CARMO DA MATA;2,49;;
311410 CARMO DE MINAS;10,15;;
311420 CARMO DO CAJURU;2,36;;
311430 CARMO DO PARANAIBA;3,33;;
311440 CARMO DO RIO CLARO;1,55;;
311450 CARMOPOLIS DE MINAS;1,82;;
311460 CARRANCAS;6,51;;
311470 CARVALHOPOLIS;0,82;;
311480 CARVALHOS;2,84;;
311490 CASA GRANDE;3,16;;
311500 CASCALHO RICO;1,33;;
311510 CASSIA;4,56;;
311520 CONCEICAO DA BARRA DE MINAS;3,92;;
311530 CATAGUASES;5,57;;
311540 CATAS ALTAS DA NORUEGA;6,43;;
311550 CAXAMBU;5,03;;
311560 CEDRO DO ABAETE;1,49;;
311570 CENTRAL DE MINAS;2,66;;
311580 CENTRALINA;0,76;;
311590 CHACARA;0,33;;
311600 CHALE;0,55;;
311610 CHAPADA DO NORTE;5,72;;
311620 CHIADOR;3,58;;
311630 CIPOTANEA;0,47;;
311640 CLARAVAL;0,53;;
311650 CLARO DOS POCOES;1,42;;
311660 CLAUDIO;2,8;;
311670 COIMBRA;2,65;;
311680 COLUNA;2,64;;
311690 COMENDADOR GOMES;1,05;;
311700 COMERCINHO;5,5;;
311710 CONCEICAO DA APARECIDA;0,34;;
311720 CONCEICAO DAS PEDRAS;2,56;;
311730 CONCEICAO DAS ALAGOAS;2,86;;
311740 CONCEICAO DE IPANEMA;2,39;;
311750 CONCEICAO DO MATO DENTRO;3,92;;
311760 CONCEICAO DO PARA;1,98;;
311770 CONCEICAO DO RIO VERDE;1,98;;
311780 CONCEICAO DOS OUROS;0,48;;
311790 CONGONHAL;3,3;;
311800 CONGONHAS;5;;
311810 CONGONHAS DO NORTE;0,3;;
311820 CONQUISTA;4,55;;
311830 CONSELHEIRO LAFAIETE;7,8;;
311840 CONSELHEIRO PENA;0,96;;
311850 CONSOLACAO;1,13;;
311860 CONTAGEM;5,22;;
311870 COQUEIRAL;0,83;;
311880 CORACAO DE JESUS;3,52;;
311890 CORDISBURGO;2,75;;
311900 CORDISLANDIA;1,68;;
311910 CORINTO;3,69;;
311920 COROACI;5,45;;
311930 COROMANDEL;1,18;;
311940 CORONEL FABRICIANO;4,7;;
311950 CORONEL MURTA;2,01;;
311960 CORONEL PACHECO;0,88;;
311970 CORONEL XAVIER CHAVES;3,46;;
311980 CORREGO DANTA;0,84;;
312000 CORREGO NOVO;2,95;;
312010 COUTO DE MAGALHAES DE MINAS;11,66;;
312020 CRISTAIS;2,04;;
312030 CRISTALIA;2,15;;
312040 CRISTIANO OTONI;4,73;;
312050 CRISTINA;1,08;;
312060 CRUCILANDIA;0,48;;
312070 CRUZEIRO DA FORTALEZA;0,31;;
312080 CRUZILIA;0,51;;
312090 CURVELO;2,89;;
312100 DATAS;0,82;;
312110 DELFIM MOREIRA;0,41;;
312120 DELFINOPOLIS;2,56;;
312130 DESCOBERTO;5,79;;
312140 DESTERRO DE ENTRE RIOS;2,84;;
312150 DESTERRO DO MELO;2,15;;
312160 DIAMANTINA;3,2;;
312180 DIONISIO;5,34;;
312190 DIVINESIA;3,46;;
312200 DIVINO;0,69;;
312210 DIVINO DAS LARANJEIRAS;3,61;;
312220 DIVINOLANDIA DE MINAS;3,38;;
312230 DIVINOPOLIS;3,89;;
312240 DIVISA NOVA;0,22;;
312250 DOM CAVATI;3,92;;
312260 DOM JOAQUIM;2,57;;
312270 DOM SILVERIO;1,42;;
312280 DOM VICOSO;0,53;;
312290 DONA EUSEBIA;2,63;;
312300 DORES DE CAMPOS;2,02;;
312310 DORES DE GUANHAES;1,78;;
312320 DORES DO INDAIA;3,26;;
312330 DORES DO TURVO;6,88;;
312340 DORESOPOLIS;1,18;;
312350 DOURADOQUARA;2,04;;
312360 ELOI MENDES;1,99;;
312370 ENGENHEIRO CALDAS;3,56;;
312380 ENGENHEIRO NAVARRO;3,53;;
312390 ENTRE RIOS DE MINAS;6,27;;
312400 ERVALIA;0,61;;
312410 ESMERALDAS;1,92;;
312420 ESPERA FELIZ;1,57;;
312430 ESPINOSA;4,5;;
312440 ESPIRITO SANTO DO DOURADO;0,66;;
312450 ESTIVA;1,86;;
312460 ESTRELA DALVA;0,79;;
312470 ESTRELA DO INDAIA;1,5;;
312480 ESTRELA DO SUL;2,3;;
312490 EUGENOPOLIS;2,61;;
312500 EWBANK DA CAMARA;5,25;;
312510 EXTREMA;1,65;;
312520 FAMA;2,55;;
312530 FARIA LEMOS;2,24;;
312540 FELICIO DOS SANTOS;0,63;;
312560 FELISBURGO;8,9;;
312570 FELIXLANDIA;3,1;;
312580 FERNANDES TOURINHO;2,05;;
312590 FERROS;2,51;;
312600 FLORESTAL;0,61;;
312610 FORMIGA;2,97;;
312620 FORMOSO;2,89;;
312630 FORTALEZA DE MINAS;0,64;;
312640 FORTUNA DE MINAS;3,02;;
312650 FRANCISCO BADARO;3,97;;
312660 FRANCISCO DUMONT;6,53;;
312670 FRANCISCO SA;2,41;;
312680 FREI GASPAR;13,56;;
312690 FREI INOCENCIO;2,19;;
312700 FRONTEIRA;1,45;;
312705 FRONTEIRA DOS VALES;5,6;;
312710 FRUTAL;1,09;;
312720 FUNILANDIA;1,99;;
312730 GALILEIA;5,72;;
312740 GONCALVES;2,05;;
312750 GONZAGA;0,69;;
312760 GOUVEIA;2,71;;
312770 GOVERNADOR VALADARES;3,88;;
312780 GRAO MOGOL;6,18;;
312790 GRUPIARA;5,32;;
312800 GUANHAES;1,6;;
312810 GUAPE;0,68;;
312820 GUARACIABA;2,79;;
312830 GUARANESIA;1,79;;
312840 GUARANI;2,93;;
312850 GUARARA;3,08;;
312860 GUARDA-MOR;1,25;;
312870 GUAXUPE;1,79;;
312880 GUIDOVAL;5,06;;
312900 GUIRICEMA;1,02;;
312910 GURINHATA;1,41;;
312920 HELIODORA;2,79;;
312930 IAPU;0,27;;
312940 IBERTIOGA;2,88;;
312950 IBIA;2,07;;
312960 IBIAI;3,85;;
312970 IBIRACI;0,75;;
312980 IBIRITE;3,8;;
313000 IBITURUNA;3,08;;
313010 IGARAPE;5,46;;
313020 IGARATINGA;1,58;;
313030 IGUATAMA;4,57;;
313040 IJACI;1,8;;
313050 ILICINEA;1,09;;
313060 INCONFIDENTES;1,61;;
313070 INDIANOPOLIS;0,26;;
313080 INGAI;1,48;;
313090 INHAPIM;1,14;;
313100 INHAUMA;1,19;;
313110 INIMUTABA;4,1;;
313120 IPANEMA;1,38;;
313130 IPATINGA;4,49;;
313140 IPIACU;0,58;;
313150 IPUIUNA;0,26;;
313160 IRAI DE MINAS;4,29;;
313170 ITABIRA;5;;
313180 ITABIRINHA;4,07;;
313190 ITABIRITO;4,09;;
313200 ITACAMBIRA;6,51;;
313210 ITACARAMBI;10,78;;
313220 ITAGUARA;0,31;;
313230 ITAIPE;0,89;;
313240 ITAJUBA;3,94;;
313250 ITAMARANDIBA;2;;
313260 ITAMARATI DE MINAS;0,59;;
313270 ITAMBACURI;6,05;;
313280 ITAMBE DO MATO DENTRO;1,67;;
313290 ITAMOGI;0,76;;
313300 ITAMONTE;5,12;;
313310 ITANHANDU;4,11;;
313320 ITANHOMI;3,78;;
313330 ITAOBIM;4,74;;
313340 ITAPAGIPE;3,56;;
313350 ITAPECERICA;2,2;;
313360 ITAPEVA;1,71;;
313370 ITATIAIUCU;1,74;;
313375 ITAU DE MINAS;0,94;;
313380 ITAUNA;4,92;;
313390 ITAVERAVA;1,48;;
313400 ITINGA;7,19;;
313410 ITUETA;1,25;;
313420 ITUIUTABA;2,56;;
313430 ITUMIRIM;1,74;;
313440 ITURAMA;2,17;;
313450 ITUTINGA;8,86;;
313460 JABOTICATUBAS;0,71;;
313470 JACINTO;4,11;;
313480 JACUI;0,28;;
313490 JACUTINGA;2,87;;
313500 JAGUARACU;3,32;;
313510 JANAUBA;4,71;;
313520 JANUARIA;4,82;;
313530 JAPARAIBA;0,76;;
313540 JECEABA;11,26;;
313550 JEQUERI;0,78;;
313560 JEQUITAI;6,61;;
313570 JEQUITIBA;3,51;;
313580 JEQUITINHONHA;4,24;;
313590 JESUANIA;1,67;;
313600 JOAIMA;4,85;;
313610 JOANESIA;4,23;;
313620 JOAO MONLEVADE;7,76;;
313630 JOAO PINHEIRO;1,69;;
313640 JOAQUIM FELICIO;1,4;;
313650 JORDANIA;3,06;;
313660 NOVA UNIAO;5,45;;
313670 JUIZ DE FORA;4,49;;
313680 JURAMENTO;0,32;;
313690 JURUAIA;0,27;;
313700 LADAINHA;2,82;;
